Title,Ingredients,Steps,Loves,URL,Category,Title Cleaned,Total Ingredients,Ingredients Cleaned,Total Steps
Nasi goreng kambing,2-3 nasi yg dingin(nasi sisa kemarin lebih bagus)--1 mangkok daging kambing mentah yg di potong tipis--1 btg kecil kayu manis--2 btr kapulaga--2 btr cengkeh--1 sdm kecap manis--secukupnya Garam--3 sdm minyak untuk menumis--🍇bumbu halus🍇--8 siung bawang merah--5 siung bawang putih--4 buah cabe merah--3 buah cabe rawit (atay sesuai selera)--1 bks merica bubuk--1/2 jinten--1/2 ketumbar--2 cm kunyit--🍇pelengkap🍇--Bawang goreng--Acar timun--Kerupuk--,"1) Haluskan semua bahan bumbu halus
2) Tumis dgn minyak panas,aduk2 sampai harum,masukkan irisan daging kambing,aduk2.
3) Tambahkan 1 gelas (250ml) air,biarkan sampai daging empuk dan air di bumbu agak kering(airnya habis)
4) Setelah bumbu kering kecilkan api,masukkan nasi aduk2 sampai nasi rata dgn bumbu angkat sajikan dgn bahan pelengkap",7,https://cookpad.com/id/resep/1979776-nasi-goreng-kambing,kambing,nasi goreng kambing,21,"nasi dingin nasi sisa kemarin bagus , mangkok daging kambing mentah potong tipis , btg kayu manis , kapulaga , cengkeh , kecap manis , garam , minyak menumis , bumbu halus , bawang merah , bawang putih , cabe merah , cabe rawit atay , merica bubuk , jinten , ketumbar , kunyit , pelengkap , bawang goreng , acar timun , kerupuk",4
Rica-rica Daging Kambing,"1/2 kg daging kambing potong dadu ukuran sedang--15 buah cabai rawit merah--1/2 sdt merica--3 butir kemiri--7 butir bawang merah--4 siung bawang putih--2 batang serai--1 batang jahe ukuran sedang--3 ruas lengkuas (geprek)--3 lembar daun salam--4 lembar daun jeruk purut--Secukupnya gula jawa, garam, dan kecap manis--1 buah tomat hijau--2 batang daun bawang (boleh skip), sesuai selera--","1) Haluskan bumbu : bawang merah, bawang putih, merica, kemiri, dan cabe rawit
2) Tumis bumbu halus sampai harum kemudian tambahkan gula jawa, daun salam, lengkuas, jahe, serai, dan daun jeruk
3) Masukkan potongan daging kambing, aduk aduk sampai bumbu tercampur merata
4) Tambahkan kecap manis dan garam kemudian aduk-aduk lagi
5) Masukkan air secukupnya untuk melunakkan daging kambing kemudian tunggu sampai daging benar2 matang/lunak
6) Setelah air agak asat dan daging dirasa sudah matang masukkan potongan tomat dan daun bawang
7) Aduk-aduk sebentar sampai tomat dan daun bawang agak layu, kemudian angkat dan sajikan.",4,https://cookpad.com/id/resep/3404329-rica-rica-daging-kambing,kambing,rica rica daging kambing,14,"daging kambing potong dadu , cabai rawit merah , merica , kemiri , bawang merah , bawang putih , serai , batang jahe , lengkuas , daun salam , daun jeruk , gula jawa , garam , kecap manis , tomat hijau , batang daun bawang",7
🍵Tengkleng Iga Kambing🍵,"2 kg kurleb iga kambing--130 ml Santan instan--Secukupnya air--Secukupnya minyak goreng--🍲bumbu daun dan geprek--2 batang sereh--Seruas jari lengkuas--Seruas jari jahe--2 lembar daun salam--3 lembar daun jeruk--4 butir cengkeh--3 ruas jari kayu manis--🌹 bumbu halus--9 butir bawang merah--5 siung bawang putih--5 butir kemiri--Secukupnya cabai--2 ruas jari kunyit--Seruas jari jahe--1 sdm ketumbar--Secukupnya garam, kaldu bubuk dan gula merah--1/2 sdt lada bubuk--1/4 sdt pala bubuk--🍲pelengkap--Secukupnya bawang goreng--","1) Tumis semua bumbu hingga harum kecuali kaldu, garam dan gula merah.
2) Campur bumbu tumis dg iga. Masukkan panci presto dan beri garam dan air secukupnya.
3) Presto 20 menit dari desisan pertama.
4) Setelah 20 menit beri gula merah dan kaldu bubuk serta santan kental. Masak hingga mendidih.
5) Sajikan hangat dg pelengkap",8,https://cookpad.com/id/resep/3403738-%F0%9F%8D%B5tengkleng-iga-kambing%F0%9F%8D%B5,kambing,tengkleng iga kambing,25,"kurleb iga kambing , santan instan , air , minyak goreng , bumbu daun geprek , serai , lengkuas , jahe , daun salam , daun jeruk , cengkeh , kayu manis , bumbu halus , bawang merah , bawang putih , kemiri , cabai , kunyit , jahe , ketumbar , garam , kaldu bubuk gula merah , lada , pala , pelengkap , bawang goreng",5
Nasi kebuli kambing,"1 kg daging kambing (potong dadu)--5 gelas takar beras. bersihkan--5 cm kayu manis--5 butir cengkeh--2 buah bunga lawang--3 buah kapulaga (ambil bijinya)--secukupnya lada--secukupnya garam--secukupnya kaldu jamur--1 sachet bumbu kare instan--*bumbu halus**--5 sdm minyak goreng--10 siung bawang merah--8 siung bawang putih--4 cm kunyit--1 sdt ketumbar--*pelengkap**--telur dadar, emping goreng, bawang goreng--","1) Tambahkan sedikit minyak, tumis bumbu halus sampai harum lalu masukkan cengkeh, kapulaga, bunga lawang dan kayu manis. aduk rata.
2) Masukkan daging, aduk rata tumis sampai daging berubah warna. masukkan bumbu kare.
3) Keluarkan kapulaga, bunga lawang dan kayu manis. masukkan air secukupnya sampai daging terendam. masak sampai bumbu meresap dan daging empuk. beri garam, merica dan kaldu jamur. tes rasa. pastikan rasanya sangat asin, karna nanti akan ditambah air saat dicampur beras)
4) Masukkan semua daging yg dimasak kedalam megicom yang sudah berisi beras. tambahkan air sesuai takaran menanak nasi seperti biasa. aduk rata. masak dalam magicom.
5) Setelah masak, diaduk dan biarkan sebentar supaya tanak.
6) Nasi siap dimakaaann.. resep ini enak bgt dan recomended dan gak ribet2 bikinnya. makasiii DapurVy ^^
7) Guriihh. dan sama skali bau kambingnya gak kerasa",13,https://cookpad.com/id/resep/3403404-nasi-kebuli-kambing,kambing,nasi kebuli kambing,18,"daging kambing potong dadu , takar beras bersihkan , kayu manis , cengkeh , bunga lawang , kapulaga ambil bijinya , lada , garam , kaldu jamur , bumbu kare instan , bumbu halus , minyak goreng , bawang merah , bawang putih , kunyit , ketumbar , pelengkap , telur dadar , emping goreng , bawang goreng",7
Nasi Kebuli Kambing #suasana idul adha,1/5 kg daging kambing--500 ml air--40 ml santan (setengah santan kara yg segitiga)--4 cup beras biasa--Bumbu halus 1:--8 bawang merah--4 bawang putih--2 ruas kunyit--Bumbu halus 2:--2 kapulaga (isinya saja)--2 bunga lawang--1/2 sdt jintan--1/2 sdt lada bubuk--1 sdt ketumbar--1 sdm garam--1 sdt kayu manis--Bumbu pelengkap:--1 1/2 sdt bumbu kare instan--1 sdt gula pasir--1 sdt masako--4 sdm minyak goreng--3 sdm mentega--,"1) Rebus daging kambing (tanpa dicuci) sampai setengah matang, buang airnya, bersihkan kotoran2 yg menempel di daging, sisihkan
2) Panaskan minyak dan margarin, tumis bumbu halus 1 smpe harum, masukan bumbu halus 2, tumis sebentar, tambahkan air, gula, garam, kare, aduk2
3) Tambahkan air 500ml dan rebusan daging kambing, tambahkan santan, aduk sampai mendidih
4) Aku: sisihkan sebagian daging untuk di goreng, dan sebagian lagi untuk diikutkan dimasak bersama beras
5) Cuci bersih beras, masak dg ricecooker menggunakan air kaldu daging tadi
6) Di tengah memasak dg ricecooker aduk2 sebentar, lanjut memasak lagi,, sesuaikan air dg beras yg di pakai,, klo aku, hasil rebusan tdi aku masukan semua, dan aku tambahkan air lagi 2 gelas belimbing
7) Ini hasilnya,, smg bermanfaat,, :)",22,https://cookpad.com/id/resep/3401827-nasi-kebuli-kambing-suasana-idul-adha,kambing,nasi kebuli kambing,22,"daging kambing , air , santan santan kara segitiga , beras , bumbu halus , bawang merah , bawang putih , kunyit , bumbu halus , kapulaga isinya , bunga lawang , jinten , lada , ketumbar , garam , kayu manis , bumbu pelengkap , bumbu kare instan , gula pasir , masako , minyak goreng , mentega",7
Tongseng kambing pedas,"500 gr  daging kambing--1 buah Bawang bombai, jahe, salam, garam--2 buah tomat, potong kotak--250 gr kol, rajang kasar--8 sdm  kecap manis--3 sdm saus tiram--Mentega untuk menumis--Bumbu halus:--4 siung bawang putih,--5 btr  kemiri sangrai--Kunyit seujung jari, garam, merica,royco sapi, gulput--Bumbu kasar:--6 siung bawang merah iris tipis--5 cabe merah kriting iris--10 rawit domba, iris--lengkuas, daun jeruk, serai--","1) Poin 1 rebus, buang air rebusannya.potong dagingnya sesuai selera
2) Tumis bawang merah,masukkan bumbu halus, bumbu kasar, setelah harum masukkan daging.masukkan air secukupnya
3) Masak hingga lunak(klo aku di presto aja biar cpt mpuk) setelah airnya menyusut masukkan kol dan tomat.aduk sebentar angkat dan hidangkan.
4) TIPS: setelah makan daging kambing,minum 1 gelas jus timun(tanpa gula) bwt menetralisir.",43,https://cookpad.com/id/resep/3397765-tongseng-kambing-pedas,kambing,tongseng kambing pedas,16,"daging kambing , bawang bombai , jahe , salam , garam , tomat , potong kotak , kol , rajang kasar , kecap manis , saus tiram , mentega menumis , bumbu halus , bawang putih , kemiri , kunyit , garam , merica , royco sapi , gulput , bumbu kasar , bawang merah tipis , cabe merah kriting , rawit domba , lengkuas , daun jeruk , serai",4
Tumis sayur sate kambing,4 tusuk sate kambing--1/2 buah kol iris--2 buah kentang potong kotak lalu goreng--Seledri iris halus--Bumbu :--1 btg bawang pre iris serong--3 siung bawang putih iris tipis--5 siung bawang merah iris tipis--2 ruas jari jahe iris tipis--1 btg serre geprek--2 buah cabe merah--5 buah cabe rawit--1 gelas air--Secukupnya garam gula kaldu bubuk--,"1) Tumis bawang2an, cabe, jahe dan serre geprek hingga harum. Masukkan sate kambing. Beri air biarkan mendidih.
2) Masukkan irisan kol dan kentang goreng. Beri garam gula dan kaldu bubuk sesuai selera. Tes rasa. Masak hingga kol matang. Taburi seledri. Angkat dan hidangkan hangat dgn nasi",37,https://cookpad.com/id/resep/3396631-tumis-sayur-sate-kambing,kambing,tumis sayur sate kambing,14,"tusuk sate kambing , kol , kentang potong kotak goreng , seledri halus , bumbu , btg bawang pre serong , bawang putih tipis , bawang merah tipis , jahe tipis , btg serre geprek , cabe merah , cabe rawit , air , garam gula kaldu bubuk",2
Sate kambing solo sambal kecap,"200 gr daging kambing--100 gr lemak kambing (saya ga pakai)--1 sdt merica bubuk--1 sdt garam--3 sdm kecap manis--1 sdm minyak goreng--Tusuk sate secukupnya--Sambal:--1 buah tomat uk sedang, potong 8 bagian--5 butir bawang merah, iris--10 buah cabe rawit merah, potong2--1 sdt merica bubuk--5 sdm kecap manis--","1) Potong2 daging dan lemak kambing (potong kotak 2 cm)
2) Campur dalam mangkok : daging kambing, lemak, merica, garam, minyak, kecap
3) Remas2 sebentar, lalu diamkan 30 menit
4) Tusuk daging dan lemak selang-seling (daging.lemak.daging)
5) Bakar sampai matang
6) Sambal: masukkan semua bahan sambal dalam mangkok, aduk rata. Diamkan.
7) Jangan menambahkan air ke sambal yaaa karna nanti tomatnya akan mengeluarkan air
8) Sajikan sate kambing dengan nasi hangat dan sambalnya",5,https://cookpad.com/id/resep/3397289-sate-kambing-solo-sambal-kecap,kambing,sate kambing solo sambal kecap,13,"daging kambing , lemak kambing ga , merica bubuk , garam , kecap manis , minyak goreng , tusuk sate , sambal , tomat , potong , bawang merah , cabe rawit merah , potong , merica bubuk , kecap manis",8
Tongseng Kambing Empuk,"1,25 kg daging kambing--bumbu tongseng beli dipasar--garam scukupnya--1 sdm gula--1 bks royco sapi--2 buah nanas parut--1 bks santan kara--1 liter air--10 buah caberawit merah--bawang goreng--1/4 butir kobis iris--minyak untuk menumis--","1) Gunakan parutan nanas untuk merendam daging kambing aku dari jam 8pagi sampe jam 11 siang..lalu dipresto kurleb 45 menit..kalau sudah potong dadu
2) Tuang 2sdm minyak ke wajan, masukan bumbu jadi & caberawit..tumis sampai harum
3) Masukan daging aduk2 sampai merata..tambahkan air kurleb 2 gelas tunggu smpai mendidih
4) Tambahkan santan kara aduk2...setelah mendidih tambahkan kobis
5) Sebagai pelengkap tambahkan gula garam royco...icip rasa..sajikan dengan taburan bawang goreng",3,https://cookpad.com/id/resep/1464623-tongseng-kambing-empuk,kambing,tongseng kambing empuk,12,"daging kambing , bumbu tongseng , garam scukupnya , gula , royco sapi , nanas parut , santan kara , air , caberawit merah , bawang goreng , kobis , minyak menumis",5
Gule (becek) kambing khas Tulungagung,1 kg daging kambing beserta tulang sumsum nya--10 siung bawang merah--7 siung bawang putih--2 ruas jari jahe--2 ruas jari lengkuas--2 ruas jari kencur--2 ruas jari kunyit--1 jari telunjuk kunci--3 Batang serai - geprek--1 sdt bubuk ketumbar--7 butir kemiri--5 lembar daun jeruk--2 buah tomat--Air untuk merebus kambing (sesuaikan)--Garam--secukupnya Minyak goreng--Cabai rawit yg direbus untuk pelengkap sajian--Jeruk nipis untuk pelengkap--Kecap untuk pelengkap--,"1) Setelah dibersihkan, rebus daging kambing sampai lunak
2) Haluskan bumbu bawang merah, bawang putih, kencur, kunyit, jahe, kunci, kemiri, tumbar
3) Sangrai dengan minyak goreng bumbu yg dihaluskan, masukkan lengkuas, serai, daun jeruk, sampai wangi
4) Setelah daging kambing matang dan empuk, masukkan bumbu yg sdh disangrai, masak hingga meresap
5) Setelah benar2 empuk dan meresap, masukkan santan dan koreksi rasa dengan garam, masukkan irisan tomat
6) Setelah matang sajikan dengan cabao rawit yg direbus, irisan jeruk nipis dan kecap",27,https://cookpad.com/id/resep/1235750-gule-becek-kambing-khas-tulungagung,kambing,gule ( becek ) kambing khas tulungagung,19,"daging kambing beserta tulang sumsum nya , bawang merah , bawang putih , jahe , lengkuas , kencur , kunyit , telunjuk kunci , serai geprek , bubuk ketumbar , kemiri , daun jeruk , tomat , air merebus kambing , garam , minyak goreng , cabai rawit direbus pelengkap sajian , jeruk nipis pelengkap , kecap pelengkap",6
Tongseng Kambing,1/2 kg daging kambing--7 butir bawang merah--3 siung bawang putih--20 buah cabai rawit merah--5 lembar daun kol potong agak lebar/sesuai selera--1 gelas belimbing santan kelapa--2 batang daun bawang--1 buah tomat--3 lembar daun salam--3 butir kemiri--2 ruas lengkuas--2 jari kunyit--2 ruas jahe--2 batang serai--3 lembar daun jeruk purut--Secukupnya garam--Secukupnya gula jawa--Secukupnya penyedap (boleh skip)--,"1) Potong2 dahig kambing ukuran sedang (sesuai selera)
2) Haluskan 10 buah cabai rawit merah, bawang merah, bawang putih, dan kemiri
3) Tambahkan jahe, serai, dan lengkuas ke bumbu halus (cukup digeprek saja)
4) Panaskan minyak kemudian tumis bumbu halus, setelah harum masukkan gula jawa, garam, penyedap, daun salam, dan daun jeruk
5) Masukkan daging kambing aduk2 kemudian tambahkan air dan diamkan sampai bumbu meresap dan daging melunak
6) Tambahkan santan dan diamkan kembali sampai daging benar2 empuk
7) Masukkan potongan daun kol dan 10 buah cabai rawit utuh, setelah agak layu masukkan tomat dan potongan daun bawang
8) Sajikan hangat-hangat dimakan bersama nasi hangat dan kerupuk",5,https://cookpad.com/id/resep/3396174-tongseng-kambing,kambing,tongseng kambing,18,"daging kambing , bawang merah , bawang putih , cabai rawit merah , daun kol potong lebar , belimbing santan kelapa , batang daun bawang , tomat , daun salam , kemiri , lengkuas , kunyit , jahe , serai , daun jeruk , garam , gula jawa , penyedap",8
Tongseng Kambing,"500 gr iga kambing, potong--1 buah tomat--1 batang daun pre--1 mangkok kol, potong--10 bh cabe rawit--1 santan kara sachet--Bumbu halus :--3 siung bawang putih--3 siung bawang merah--3 bh cabe rawit--3 bh cabe keriting--3 bh kemiri--1 ruas kunyit--1 sdm ketumbar--1/4 sdt merica--1 lembar Daun salam--1 lembar daun jeruk--1 ruas jahe, geprek--1 ruas lengkuas, geprek--2 bh cengkeh--1 potong kayu manis--1 batang sereh, geprek--Garam--Gula--Kecap manis--Minyak untuk memumis--secukupnya Air--","1) Panaskan minyak, tumis bumbu halus dan rempah hingga harum.
2) Masukkan daging, aduk
3) Tambahkan air, didihkan. Kecilkan api
4) Seasoning dengan garam, gula, kecap dan kaldu bubuk, koreksi rasa.
5) Masak dgn api kecil, tutup. Hingga daging lunak dan lepas dr tulangnya.
6) Tambahkan santan, kecap.
7) Masukkan sayur mulai dari yg keras ke yg lunak. Cabe, tomat, daun pre, kol
8) Aduk masak sebentar jgn sampai overcook.
9) Sajikan..",14,https://cookpad.com/id/resep/3317133-tongseng-kambing,kambing,tongseng kambing,27,"iga kambing , potong , tomat , batang daun pre , mangkok kol , potong , cabe rawit , santan kara , bumbu halus , bawang putih , bawang merah , cabe rawit , cabe keriting , kemiri , kunyit , ketumbar , merica , daun salam , daun jeruk , jahe , geprek , lengkuas , geprek , cengkeh , potong kayu manis , serai , geprek , garam , gula , kecap manis , minyak memumis , air",9
Tongseng Iga Kambing,600 gram iga kambing--5 lembar daun kool/kobis--1 buah tomat segar ukuran besar (potong2)--Bumbu yang di haluskan :--3 siung bawang putih--5 siung bawang merah--3 butir kemiri--1/2 sdt jintan--1 ruas jari jahe--1 ruas kunyit--Seujung sdt pala--1 sdt Ketumbar--Bahan yang dicampurkan :--1 buah sereh memarkan--2 lembar daun salam--3 lembar daun jeruk (sobek2)--30 ml santan kara--3 sdm kecap manis--1 sdt gula merah--secukupnya Garam--secukupnya Lada bubuk--1.5 liter air utk merebus daging--2 sdm Minyak goreng(menumis)--,"1) Panaskan minyak goreng lalu masukkan bumbu yang dihaluskan dan bumbu lainnya kecuali kecap dan santan... Tumis sampai harum kemudian masukkan daging sampai berubah warna
2) Lalu masukkan air dan rebus daging bersama bumbu sampai benar2 empuk lalu masukkan kecap manis (rebus kurleb 70 menit)
3) Setelah dagingnya iga empuk dan air menyusut banyak... Tambahkan santan karanya... Aduk2 dan tes rasa ya bunda...
4) Kemudian masukkan daun kool/kobis sampai setengah layu n tomat potong.. Siap dihidangkan bersama nasi hangat...
5) Semoga bermanfaat n keluarga anda menyukainya
6) NB : agar daging iga kambing cepat empuknya bungkus lebih dulu dengan daun pepaya lalu cuci dan siap di masak",7,https://cookpad.com/id/resep/3395124-tongseng-iga-kambing,kambing,tongseng iga kambing,23,"iga kambing , daun kool kobis , tomat segar potong , bumbu haluskan , bawang putih , bawang merah , kemiri , jinten , jahe , kunyit , pala , ketumbar , dicampurkan , serai memarkan , daun salam , daun jeruk sobek , santan kara , kecap manis , gula merah , garam , lada , air utk merebus daging , minyak goreng menumis",6
Tengkleng (sup kambing),"100 gram Jeroan kambing  potong sesuai selera--100 gram Daging kambing muda  dipotong kotak – kotak--200 gram Iga kambing  dipotong kotak kotak--3 lembar Daun salam ,--3 lembar Daun jeruk--3 cm Lengkuas  dimemarkan,--3 cm Jahe--1 batang Sereh  dimemarkan,--6 butir Bawang merah--3 cm Kunyit ,--1 sendok teh Ketumbar--Bumbu halus ##--4 siung Bawang putih ,--3 buah Cabai merah besar ,--secukupnya Bawang merah goreng--","1) Pertama – tama, rebus daging, iga serta jeroan kedalam air mendidih selama kurang lebih 1 jam, setelah 1 jam dan matang, sisihkan.
2) Sementara itu, tumis bumbu halus, kemudian masukan daun jeruk, daun salam, dan juga jahe. Aduk hingga mengeluarkan aroma yang wangi, masukan bumbu yang ditumis ke panci yang tadi berisi rebusan daging serta jeroan dan iga kambing yang tadi direbus.
3) Panaskan lagi panci, dan aduk hingga merata. Tambahkan garam, dan gula secukupnya, bila rasanya dan bumbu sudah pas, maka tutup panci tengkleng dan masak hingga matang dan bumbu meresap.
4) Setelah bumbu matang, maka sajikan tengkleng kambing ini menggunakan mangkuk saji, dan tambahkan bawang merah goreng sebagai bahan pelengkapnya.",5,https://cookpad.com/id/resep/3393352-tengkleng-sup-kambing,kambing,tengkleng ( sup kambing ),15,"jeroan kambing potong , daging kambing muda dipotong kotak – kotak , iga kambing dipotong kotak kotak , daun salam , daun jeruk , lengkuas dimemarkan , jahe , serai dimemarkan , bawang merah , kunyit , ketumbar , bumbu halus # # , bawang putih , cabai merah , bawang merah goreng",4
Sate Kambing Empuk,"700 gram daging kambing, buang lemaknya--⚘Bumbu Halus untuk dilumurkan daging⚘:--4 Bawang putih--1 sdt Ketumbar--1 bongkah Gula Merah--3 buah Asam Jawa--Secukupnya Garam--⚘Olesan Saat Dibakar⚘ :--5 sdm Kecap Bango--8 sdm Air--3 sdm Minyak Goreng--⚘Pelengkap ⚘ :--2 buah Tomat--5 Bawang merah--2 Cabe Rawit, iris2--","1) Daging kambing dipotong2 dadu lalu bungkus dg daun pepaya yg telah diremas2. Diamkan 30 menit agar enzim papain yg terkandung pd daun pepaya bekerja mengempukkan daging.
2) Setelah 30 menit, buka bungkusan daun pepaya lalu cuci daging. Ada yg bilang kalo nyuci daging jangan dicuci ya tapi kalo aku lebih afdoll dicuci bersih dulu
3) Setelah dicuci, lumuri daging dengan bumbu halus. Aduk2 hingga bumbu merata lalu tusukkan daging pd tusuk sate.
4) Bakar di atas bara api sambil diolesi bumbu olesan..sambil dikipas2 dan dibalik2 hingga sate matang dan harum.
5) Empuk beneran lo bukibuk..bener2 ampuhh nii si daun pepaya. Maknyus deh anak2ku aja kuat ngunyahnya
6) Sajikan sate bersama nasi putih dan irisan tomat + irisan bawang merah dan cabe rawit. Tuangi kecap manis uuuwhhh mancaaap djiwaa xixixixi..",82,https://cookpad.com/id/resep/3334178-sate-kambing-empuk,kambing,sate kambing empuk,15,"daging kambing , buang lemaknya , bumbu halus dilumurkan daging , bawang putih , ketumbar , bongkah gula merah , asam jawa , garam , olesan dibakar , kecap bango , air , minyak goreng , pelengkap , tomat , bawang merah , cabe rawit",6
Daging Kambing Tumis,"sesuai selera Daging kambing, (direbus smp empuk), potong2--Cabe Merah (sesuai selera)--Cabe Rawit (sesuai selera)--Bawang Merah (sesuai selera)--Bawang Putih (sesuai selera)--Bawang Bombay (sesuai selera)--Belimbing Wuluh/ Besi (secukupnya, klo tll bnyk jd asam)--Daun Salam (2-3 lembar)--Minyak goreng (secukupnya)--Garam (secukupnya)--Penyedap rasa/ vetsin (secukupnya)--","1) Tutup daging kambing yg sudah dicuci bersih dengan daun pepaya sebelum direbus, kurang lebih 20-30 menit (supaya dagingnya empuk)
2) Iris cabe merah, cabe rawit, bawang bombay, bawang merah, dan bawang putih
3) Tumis bumbu yg diiris, masukkan daun salam. Tumis sampai harum dan mulai layu
4) Potong belimbing menjadi beberapa potong, masukkan dalam tumisan
5) Setelah tumisan hampir matang, masukkan potongan daging kambing, masak hingga matang. Tambahkan garam dan vetsin, aduk lalu angkat
6) Voila... Enak disantap dgn nasi hangat",5,https://cookpad.com/id/resep/3391442-daging-kambing-tumis,kambing,daging kambing tumis,11,"daging kambing , direbus smp empuk , potong , cabe merah , cabe rawit , bawang merah , bawang putih , bawang bombai , belimbing wuluh besi , klo tll bnyk asam , daun salam , minyak goreng , garam , penyedap vetsin",6
Lamb cop/steak kambing,steak Kambing--Sos tiram--Sos lada hitam--Garam--Bawang putih halus--Mentega--Lada hitam--T.jagung (sikp jg bole)--Toping:--Jpn wortel--Brokoli--Sos steak:--,"1) Uleni lamb dgn bawang putih,sos tiram, diamkan few menit.
2) Pagang steak pke fying pan tmbah sdkit mentega apa kecil tugu sampe matang bolak balik.angkat sisihkan
3) Toping: potong wortel sesuai selera. Cuci brokoli dgn bersih dgn garam rendam sebentar angkat rendam lagi sm air panas- 5-10min tiriskan
4) Sos steak: goreng mentega dkit masukan sos tiram dgn sos lada hitam,sdkit garam tmbah sedkit air.angkat dan tuang sos di atas steak kambing. Sajikan dan beri toping sayur. Done",3,https://cookpad.com/id/resep/3389435-lamb-copsteak-kambing,kambing,lamb cop/steak kambing,12,"steak kambing , sos tiram , sos lada hitam , garam , bawang putih halus , mentega , lada hitam , tjagung sikp jg bole , toping , jpn wortel , brokoli , sos steak",4
Kroket daging kambing + tips agar kambing ga bau prengus,"Kulit kroket:--100 gr tepung kentang--secukupnya Air panas--1 sdt kaldu bubuk atau garam--1 butir kuning telur--1/2 sdt merica bubuk (boleh kurang)--Sedikiiit aja pala bubuk--Ragout:--100 gr daging kambing rebus cincang--1 batang kecil seledri--1 batang kecil daun bawang (ambil daun ijonya aja)--1 buah wortel potong kotak kecil--75 gr tepung terigu--2 sdm margarin untuk menumis--50 gr keju parut (boleh skip)--500 ml air (boleh ganti susu cair)--1/2 bawang bombay, iris halus--4 siung bawang putih, cincang--1 sdt merica bubuk--Secuil pala, haluskan (1/2 sdt pala bubuk)--secukupnya Garam--5 buah cabe rawit, cincang (boleh skip)--Pelapis:--1 putih telur--secukupnya Tepung roti--","1) Kulit kroket:
2) Seduh tepung kentang dengan air panas secukupnya (jgn kalap maakkk nanti blenyek *apa ya bhasa indonesianya?). Boleh ganti kentang biasa yaa tp saya ndak tau takarannya  jd silakan dikira2 sendiri
3) Masukkan garam, merica dan pala bubuk, cicipi. Kalo udh pas, masukkan kuning telor, aduk rata, sisihkan
4) Ragout:
5) Tumis bawang bombay, bawang putih sampai wangi, masukkan pala bubuk dan merica, aduk2 sampai wangiiii
6) Masukkan daging cincang, aduk rata
7) Masukkan tepung terigu, aduk sampai bergerindil (kecilkan api biar terigu ga gosong)
8) Tuang air atau susu, aduk2 sampai terigu ga bergerindil lg
9) Masukkan parutan keju, wortel, dan cabe. Masak hingga mengental sambil terus diaduk. Cicipi, klo kurang asin bisa tambah garam.
10) Matikan api, masukkan daun seledri dan daun bawang cincang. Biarkan dingin
11) Penyelesaian:
12) Ambil sedikit adonan kulit, beri isian secukupnya. Masukkan ke kocokan putih telur, lalu balurkan ke tepung roti. Goreng hingga matang
13) Tips:  setelah dipanir, masukkan kroket ke kulkas 30mnt-1jam, supaya tepung panir benar2 menempel dan ga banyak yg rontok saat digoreng.
14) supaya daging kambing ga bau prengus. Masukkan daging (potongan besar) ke air mendidih, lalu rebus dengan api besaaarrr sampai busa2nya keluar (10-15mnt). Buang busa, lalu angkat daging, bersihkan lemak dan kotoran2 yg masih tersisa (biasanya sih udah bersih, tp klo masih kurang bersih bisa dicuci di air mengalir).",7,https://cookpad.com/id/resep/3385089-kroket-daging-kambing-tips-agar-kambing-ga-bau-prengus,kambing,kroket daging kambing + tips kambing ga bau prengus,25,"kulit kroket , tepung kentang , air panas , kaldu bubuk garam , kuning telur , merica bubuk , sedikiiit pala , ragout , daging kambing rebus cincang , batang seledri , batang daun bawang ambil daun ijonya , wortel potong kotak , tepung terigu , margarin menumis , keju parut , air ganti susu cair , bawang bombai , halus , bawang putih , cincang , merica bubuk , secuil pala , haluskan pala , garam , cabe rawit , cincang , putih telur , tepung roti",14
